indice_artista,indice_musica,titulo_musica,nome_artista,letra,album,data_lancamento,tags,identificador
0,77,Geleira do Tempo,ANAVITÓRIA e Jorge & Mateus,"[Letra de ""Geleira do Tempo"" com ANAVITÓRIA e Jorge & Mateus]

[Verso 1: Vitória]
Não te conheço tão no fundo pra entender
O que você diz em silêncio
Suponho tantas coisas
Mas não sei se é minha vontade inventando a sua
Será que a gente tá pensando o mesmo?
Não tem ninguém pra nos testemunhar
E o que acontece entre nós
É coisa nossa

[Verso 2: Ana]
A gente se encontra nas mesmas ideias
De vida, de gente, de desconstrução
No espaço que existe entrе a raiva e a risada
E rir com você dos problemas me parеce bom
Será que a gente tá querendo o mesmo?
Só tem nós dois aqui, pode dizer
Se eu também tava na sua cabeça?
É que você nunca saiu daqui, não

[Refrão: ANAVITÓRIA]
E quando eu tento decifrar, eu vejo
Qual o tamanho desse sentimento
Adormecido e preservado
Nessa geleira do tempo
Cada minuto que eu te vejo é pouco
Pra essa vontade que explode aqui dentro
Qual o poder da colisão de dois
Corações desatentos
(De dois corações desatentos)
[Verso 3: Jorge & Mateus]
Seu olho me encarando
E eu implorando seu beijo em silêncio
À nossa volta, o mundo congelado
Esperando o momento
Já nem me lembro mais há quanto tempo
Eu te quero aqui dentro
Só de pensar que vai acontecer
Eu não sei se eu aguento

[Refrão: Jorge & Mateus | Vitória | todos]
E quando tento decifrar, eu vejo
Qual o tamanho desse sentimento
Adormecido e preservado
Nessa geleira do tempo
Cada minuto que eu te vejo é pouco
Pra essa vontade que explode aqui dentro
Qual o poder da colisão de dois
Corações desatentos
E quando tento decifrar, eu vejo
Qual o tamanho desse sentimento
Adormecido e preservado
Nessa geleira do tempo
Cada minuto que eu te vejo é pouco
Pra essa vontade que explode aqui dentro
Qual o poder da colisão de dois
Corações desatentos",,"Oct. 1, 2021","Pop,Brasil,MPB (Música Popular Brasileira),Em Português",Geleira do Tempo ANAVITÓRIA e Jorge & Mateus
0,78,Pirlimpimpim,ANAVITÓRIA,"[Letra de ""Pirlimpimpim"" com ANAVITÓRIA]

[Verso 1: Ana]
O olho grande da menina
É um pequenino olho grande
Que acende a luz daquela estrela
Aquela estrela é a mais distante

[Verso 2: Vitória]
O sol entrando pela porta
E o luar pela janela
Se não me derem a resposta
Não saio não daqui sem ela

[Refrão: Ana & Vitória]
Não tenha medo, vovó
Não tenha medo, mamãe
Há muito tempo que eu não via assim
Tá lá no livro tin tin por tin tin
Pirlimpimpim, pirlimpimpim
Pirlimpimpim, pirlimpimpim

[Verso 1: Vitória]
O olho grande da menina
É um pequenino olho grande
Acende a luz daquela estrela
Aquela estrela é a mais distante
[Verso 2: Ana]
O sol entrando pela porta
E o luar pela janela
Se não me derem a resposta
Não saio não daqui sem ela

[Refrão: Ana & Vitória]
Não tenha medo, vovó
Não tenha medo, mamãe
Há muito tempo que eu não via assim
Tá lá no livro tin tin por tin tin
Não tenha medo, vó
Não tenha medo, mamãe
Há muito tempo que eu não via assim
Tá lá no livro tin tin por tin tin
Pirlimpimpim, pirlimpimpim
Pirlimpimpim, pirlimpimpim","Anavitória Canta Para Pessoas Pequenas, Pessoas Grandes e Não Pessoas Também (2017)","Oct. 6, 2017","Rock,Cover,Brasil,Em Português",Pirlimpimpim ANAVITÓRIA
0,79,ANAVITÓRIA [Tracklist + Album Art],ANAVITÓRIA,"Tracklist

Edição Regular:
1. Agora Eu Quero Ir
2. Cor de Marte
3. Singular
4. Chamego Meu
5. Trevo (Tu) (ft. Tiago Iorc)
6. Coração Carnaval
7. Dengo
8. Tocando em Frente
9. Talvez a Deus
10. Tua
11. Nós

Edição Especial:
12. Amores Imperfeitos
13. Fica (ft. Matheus & Kauan)
14. Trevo (Tu) (ft. Diogo Piçarra)

Album Art

Edição Regular:

Edição Especial:",ANAVITÓRIA (2016),"Aug. 19, 2016","Non-Music,Pop,Brasil,Em Português,Tracklist + Album Art",ANAVITÓRIA [Tracklist + Album Art] ANAVITÓRIA
0,80,​voz e violão,ANAVITÓRIA,"[Verso]
Isso de errar ou de ver das suas—
De ter que se— ter que se—
Ter que resolver, sabe?
Ter que transformar o erro numa... numa coisa verdadeira
Ter que...
É a coisa mais forte que tem na música, na arte, é a humanidade
É o que tem a ver com a imperfeição",N (2019),"Nov. 29, 2019","Pop,Brasil,Em Português",​voz e violão ANAVITÓRIA
0,81,Amor 2 em 1,ANAVITÓRIA,"Tua boca cai tão bem em mim
Meu sempre cai tão bem em ti
E as contas até já perdi
De quantas vezes eu perdi o ar
Em te assistir sorrir

Minha mão só conversa com a tua
Teu toque sossega no meu
É tu que tem minha moldura
E teu abraço cura
Se faz pedaço meu

É que tu não desgruda de mim
E o meu pensar te pertence
Me cala com beijo
Me acha em teus dedos
Em mim o desejo é de ti
Quando te deixo me ganhar
Te sinto mais que um par
Nos vejo em um

Eu já nem sei onde eu começo e termina você
Em meio segundo tu consegue me convencer
Que a vida é tão bonita
Quando dividida com alguém
Que o tempo até parece perdurar
Meu bem
É que tu não desgruda de mim
E o meu pensar te pertence
Me cala com beijo
Me acha em teus dedos
Em mim o desejo é de ti
Quando te deixo me ganhar
Te sinto mais que um par
Nos vejo em um

Quando te deixo me ganhar
Te sinto mais que um par
Amor 2 em 1",,"Jun. 12, 2016","Pop,Em Português",Amor 2 em 1 ANAVITÓRIA
0,82,Mensagem,ANAVITÓRIA,"Conversei com Oxum na beira do tejo, depois dobrei as esquinas e te encontrei, ali, parado, com um copo na mão e a cabeça na lua
Os olhares que se cruzam, se reconhecem, meio aos encontros de caminhos tão distintos que vão se cruzando em descompasso
Não sei se ficamos alguns segundos em silêncio, ou se foi o tempo que parou

Você olha fundo nos meus olhos e eu mergulho por inteira nos seus, mas, quando ao meu lado parece que você trava, não se sente capaz
E eu que não controlo nem os fios brancos que nascem na minha cabeça, nem a minha pressão arterial, queria controlar o tempo e o espaço, você aqui, agora
O sol das oito e meia da noite ainda queima em Lisboa, e eu nem me lembro mais com o que eu preenchia meus pensamentos antes de te conhecer",,"May. 22, 2020","Pop,MPB (Música Popular Brasileira)",Mensagem ANAVITÓRIA
0,83,CAIXA POSTAL,ANAVITÓRIA & Lagum,"[Letra de ""CAIXA POSTAL"" com ANAVITÓRIA & Lagum]

[Verso 1: Pedro Calais | Pedro & Vitória Falcão]
Te mandei mensagem, liguei
Deu caixa postal, ninguém
Pra ao menos me dizer
Se você me perdoou ou não
Mas 'cê vai ter que me escutar
Se o seu rádio tocar
Essa música que eu fiz
Pra nós dois, nós dois

[Verso 2: Pedro Calais | Pedro & Vitória Falcão]
Eu te liguei de madrugada, foi no desespero
Se eu olho no espelho, sinto falta e medo
Eu quase não me reconheço
Se do meu lado não tiver você
Me diz onde é que você tá
Eu não sei não pensar
Tudo, enfim, me faz lembrar
Nós dois, nós dois

[Refrão: Pedro Calais | Pedro Calais & Ana Caetano]
Não espera pra me ouvir
Quando for tarde, eu por enquanto tô aqui
Tentando a sorte
Pra explicar, não quis te machucar
Tudo que eu fiz foi só o melhor
Pra nós dois, nós dois
[Refrão: Vitória Falcão | Vitória Falcão & Pedro Calais]
Não espera pra me ouvir
Quando for tarde, eu por enquanto tô aqui
Tentando a sorte
Pra explicar, não quis te machucar
Tudo que eu fiz foi só o melhor
Pra nós dois, nós dois

[Verso 2: Ana Caetano | Ana & Vitória | Ana & Pedro Calais]
Te liguei de madrugada, foi no desespero
Se eu olho no espelho, sinto falta e medo
Eu quase não me reconheço, se do meu lado não tiver você
Me diz onde é que você tá
Eu não sei não pensar
Tudo enfim me faz lembrar
Nós dois, nós dois

[Saída: Pedro Calais | Vitória Falcão]
Eu te mandei mensagem, liguei
Deu caixa postal, ninguém
Pra ao menos me dizer
Se você me perdoou ou não
Mas 'cê vai ter que me escutar
Se seu rádio tocar
Essa música que eu fiz
Pra nós dois, pra nós dois",,"Nov. 11, 2022","Pop,Brasil,Em Português",CAIXA POSTAL ANAVITÓRIA & Lagum
0,84,Aí Já Era,ANAVITÓRIA,"[Letra de ""Aí Já Era"" com ANAVITÓRIA]

[Verso 1: Vitória]
Para pra pensar
Porque eu já me toquei
Eu te escolhi
Você me escolheu, eu sei
Tá escancarado
Vai negar pro coração
Que você tá com sintomas de paixão

[Verso 2: Vitória]
E é quando os olhos se caçam
Em meio à multidão
Quando a gente se esbarra andando em qualquer direção
Quando indiscretamente a gente vai perdendo o chão
Vai ficando bobo
Vai ficando bobo

[Refrão: Ana e Vitória]
E aí já era
É hora de se entregar
O amor não espera
Só deixa o tempo passar
E fica pro coração
A missão de avisar
E o mеu tá dando sinal
Que tá querendo tе amar
[Verso 1: Ana]
Para pra pensar
Porque eu já me toquei
Eu te escolhi
Você me escolheu, eu sei
Tá escancarado
Vai negar pro coração
Que você tá com sintomas de paixão

[Verso 2: Ana]
E é quando os olhos se caçam
Em meio à multidão
Quando a gente se esbarra andando em qualquer direção
Quando indiscretamente a gente vai perdendo o chão
Vai ficando bobo
Vai ficando bobo

[Refrão: Ana e Vitória]
E aí já era
É hora de se entregar
O amor não espera
Só deixa o tempo passar
E fica pro coração
A missão de avisar
E o meu tá dando sinal
Que tá querendo te amar
[Saída: Ana e Vitória]
E tá querendo te amar
Tá querendo te amar (tá querendo te amar)",Trilhas (2022),"Jun. 7, 2021","Pop,Brasil,Em Português,MPB (Música Popular Brasileira),Cover",Aí Já Era ANAVITÓRIA
0,85,Amor Perfeito,ANAVITÓRIA,"[Letra de ""Amor Perfeito"" com ANAVITÓRIA]

[Verso 1]
Fecho os olhos pra não ver passar o tempo
Sinto falta de você
Anjo bom, amor perfeito no meu peito
Sem você não sei viver

[Refrão]
Vem
Que eu conto os dias, conto as horas pra te ver
Eu não consigo te esquecer
Cada minuto é muito tempo sem você
Sem você

[Verso 2]
Os minutos vão passando lentamente
Não tem hora pra chegar
Até quando te querendo, te amando
Coração quer te encontrar

[Refrão]
Vem
Que nos teus braços esse amor é uma canção
Eu não consigo te esquеcer
Cada minuto é muito tempo sem você
Sеm você
[Pós-Refrão]
Eu não vou saber me acostumar
Sem suas mãos pra me acalmar
Sem seu olhar pra me entender
Sem seu carinho, amor, sem você
Vem me tirar da solidão
Fazer feliz meu coração
Já não importa quem errou
O que passou, passou

[Verso 2]
Os segundos vão passando lentamente
Não tem hora pra chegar
Até quando te querendo, te amando
Coração quer te encontrar

[Refrão]
Então vem
Que nos teus braços esse amor é uma canção
Eu não consigo te esquecer
Cada minuto é muito tempo sem você
Sem você

[Pós-Refrão]
Eu não vou saber me acostumar
Sem suas mãos pra me acalmar
Sem seu olhar pra me entender
Sem seu carinho, amor, sem você
Vem me tirar da solidão
Fazer feliz meu coração
Já não importa quem errou
O que passou, passou
[Saída]
Então vem
Então vem
Então vem
Vem",Trilhas (2022),"Aug. 26, 2022","Pop,Brasil,Em Português,MPB (Música Popular Brasileira),Cover",Amor Perfeito ANAVITÓRIA
0,86,Canção Pra Amazônia,Canção Pra Amazônia,"[Letra de ""Canção Pra Amazônia""]

[Nando Reis]
Maior floresta tropical da Terra
A toda hora sofre um duro golpe
Contra trator, corrente, motosserra
A bela flora clama em vão: Me poupe

[Diogo Nogueira]
Porém, tem uma gente surda e cega
Para a beleza e o valor da mata
Embora o mundo grite que já chega
Pois é a vida que desmate mata

[Anavitória]
Mais vasta ainda todavia
É a devastação e o trauma
Focos de fogo nos sufocam
Fauna, flora e até a alma

[IZA, Gal Costa]
Amazônia! Razão de tanta insânia e tanta insônia
Amazônia! Objeto de omissão e ação errônea
Amazônia! É sem igual, sem plano B, nem clone
Amazônia!
[Criolo]
Desmonte pra desmate e desvario
Liberam a floresta no Brasil
Pro agrobiz e pra mineração
Pra hidrelétrica, pra exploração

[Xande dos Pilares]
Recompensando o crime ambiental
Desregulando o clima mundial
Negam ciência, incêndio e derrubada
Negando, vão passando a boiada

[Arnaldo Antunes]
Que ignorância, repugnância
A cada lance, a cada vídeo
Que grande bioecoetrogenomatrisuicídio

[Flor Gil, Djuena Tikuna]
Amazônia! Abaixo o desgoverno que abandone
Amazônia! Não mais a soja, o pasto que seccione
Amazônia! Não mais a carne, o prato que pressione
Amazônia!

[Gilberto Gil]
Dos povos da floresta sob pressão
O indígena, seu grande guardião
Em comunhão com ela há milênios
Nos últimos e trágicos decênios
[Milton Nascimento]
Vem vendo a mata sendo ameaçada
E cada terra deles atacada
Por levas de peões de poderosos
Com planos de riquezas horrorosos

[Rincon Sapiência]
É invasão, destruição
Ódio a quem são seus empecilhos
Eles não ligam pro amanhã
Nem pro planeta dos próprios filhos

[Gaby Amarantos, Duda Beat]
Amazônia! Abaixo o madeireiro que detone
Amazônia! Abaixo o garimpeiro que infeccione
Amazônia! Abaixo o grileiro que fraciona
Amazônia!

[Samuel Rosa]
Mais valiosa que qualquer minério
Tragada pela mata que transpira
A água que evapora, sobe e vira
De veio subterrâneo a rio aéreo

[Real]
Mais volumosos do que o Amazonas
Os rios voadores distribuem
Seus límpidos vapores que afluem
Ao centro-sul, chegando noutras zonas
[Péricles]
Então como é que na floresta mais chuvosa o fogo avança
E ardendo em chamar nela queima de futuro uma esperança?

[Camila Pitanga, Daniela Mercury]
Amazônia! Não mais um mandatário que intencione
Amazônia! Nem mais um empresário que ambicione
Amazônia! Pra mais um ciclo de nação-colônia
Amazônia!

[Thaline Karajá]
Visão monumental, que maravilha
Obra da natureza que exubera
De cores, seres, cheiros, som, de vida
Tão pródiga, tão pura, tão diversa

[Vitão]
A fábrica de chuva mais prolixa
A máquina do mundo mais complexa
O doce ano, verde paraíso
O coração pulsante do planeta

[Maria Bethânia]
Quinze mil árvores, contudo
Agora estão indo pro chão
Quinze mil vidas derrubadas
Só durante o tempo desta canção

[Agnes Nunes, Céu]
Amazônia! Quem nem desmatamento desmorone
Amazônia! E nem desmandamento deixe insone
Amazônia! E nem o aquecimento desfuncione
Amazônia!

[Bacu Exu do Blues]
O que o índio viu, previu, falou
Também o cientista comprovou
Desmate aumenta, o clima seco aquece
A mata, o céu e a Terra, que estarrece

[Chico César]
Esse é o recado deles, lá no fundo
Salve-se a selva ou não se salva o mundo
Pra não torná-los um inferno, um forno
Salve a Amazônia do ponto sem retorno

[Majur]
Será que ainda está em tempo
Ou o timing disso já perdemos?
Pois, evitemos, pelo menos
Os eventos mais extremos

[Caetano Veloso, Preta Gil]
Amazônia! Quando afinal o homem dimensione
Amazônia! Que venha a ter valido a nossa insônia
Amazônia! Enquanto nos encante e emocione
Amazônia!

[Todos]
Salve a Amazônia!
Salve-se a selva ou não se salva o mundo
Salve a Amazônia!
Salve-se a selva ou não se salva o mundo
Salve a Amazônia!
Salve-se a selva ou não se salva o mundo
Salve a Amazônia!
Salve-se a selva ou não se salva o mundo
Salve a Amazônia!
Salve-se a selva ou não se salva o mundo
Salve a Amazônia!
Salve-se a selva ou não se salva o mundo
Salve a Amazônia!
Salve-se a selva ou não se salva o mundo

[Elza Soares, Flor Gil, Thaline Karajá]
Salve a Amazônia!
Salve a Amazônia!
Salve a Amazônia!",Cnação Pra Amazônia - Single (2021),"Sep. 5, 2021","Pop,Em Português",Canção Pra Amazônia Canção Pra Amazônia
0,87,João e Maria,ANAVITÓRIA,"[Letra de ""João e Maria"" com ANAVITÓRIA]

[Verso 1]
Agora eu era o herói
E o meu cavalo só falava inglês
A noiva do cowboy
Era você, além das outras três
Eu enfrentava os batalhões
Os alemães e seus canhões
Guardava o meu bodoque
E ensaiava um rock
Para as matinês

[Verso 2]
Agora eu era o rei
Era o bedel e era também juiz
E pela minha lei
A gente era obrigado a ser feliz
E você era a princesa que eu fiz coroar
Que era tão linda de se admirar
Que andava nua pelo meu país

[Refrão]
Não, não fuja, não
Finja que agora eu era o seu brinquedo
Eu era o seu pião
O seu bicho preferido
Vem, me dê a mão
A gente agora já não tinha medo
No tempo da maldade
Acho que a gente nem tinha nascido
[Verso 3]
Agora era fatal
Que o faz-de-conta terminasse assim
Pra lá deste quintal
Era uma noite que não tem mais fim
E você sumiu no mundo sem me avisar
E agora eu era um louco a perguntar
O que é que a vida vai fazer de mim?

[Saída]
Ah, ah, ah, ah
Ah, ah, ah, ah
Ah, ah, ah, ah
Ah, ah, ah, ah
Ah, ah, ah, ah
Ah, ah, ah, ah",Trilhas (2022),"Aug. 26, 2022","Pop,Cover,Brasil,Em Português,MPB (Música Popular Brasileira)",João e Maria ANAVITÓRIA
0,88,CAIXA POSTAL,ANAVITÓRIA,"Te mandei mensagem, liguei
Deu caixa postal, ninguém
Pra ao menos me dizer
Se você me perdoou ou não

Mas cê vai ter que me escutar
Se seu rádio tocar
Essa música que eu fiz
Pra nós dois, nós dois

Eu te liguei de madrugada, foi no desespero
Se eu olho no espelho, sinto falta e medo
Eu quase não me reconheço
Se do meu lado não tiver você

Me diz onde é que você tá
Eu não sei não pensar
Tudo enfim me faz lembrar
Nós dois, nós dois

Não espera pra me ouvir
Quando for tarde, eu por enquanto tô aqui
Tentando a sorte

Pra explicar, não quis te machucar
Tudo que eu fiz foi só o melhor
Pra nós dois, nós dois
Não espera pra me ouvir
Quando for tarde, eu por enquanto tô aqui
Tentando a sorte

Pra explicar, não quis te machucar
Tudo que eu fiz foi só o melhor
Pra nós dois, nós dois

Eu te liguei de madrugada, foi no desespero
Se eu olho no espelho, sinto falta e medo
Eu quase não me reconheço
Se do meu lado não tiver você

Me diz onde é que você tá
Eu não sei não pensar
Tudo enfim me faz lembrar
Nós dois, nós dois

Te mandei mensagem, liguei
Deu caixa postal, ninguém
Pra ao menos me dizer
Se você me perdoou ou não

Mas cê vai ter que me escutar, se seu rádio tocar
Essa música que eu fiz
Pra nós dois, nós dois",,"Nov. 11, 2022",Pop,CAIXA POSTAL ANAVITÓRIA
0,89,Simples Assim,ANAVITÓRIA,"[Letra de ""Simples Assim"" com ANAVITÓRIA]

[Verso 1]
Do alto da arrogância, qualquer homem
Se imagina muito mais do que consegue ser
É que vendo lá de cima, a ilusão que lhe domina
Diz que pode muito antes de querer
Querer não é questão, não justifica o fim
Pra que complicação? É simples assim

[Verso 2]
Focado no seu mundo, qualquer homem
Imagina muito menos do que pode ver
No escuro do seu quarto, ignora o céu lá fora
E fica claro que ele não quer perceber
Viver é uma questão de início, meio e fim
Pra que a solidão? É simples assim

[Refrão]
É, eu ando em busca dessa tal simplicidade
É, não deve ser tão complicado assim
É, se eu acredito, é minha verdade
E é simples assim

[Verso 3]
E a vida continua surpreendentemente bela
Mesmo quando nada nos sorri
E a gente ainda insiste em ter alguma confiança
Num futuro que ainda está por vir
Viver é uma paixão de início, meio ao fim
Pra que complicação? É simples assim
[Refrão]
É, eu ando em busca dessa tal simplicidade
É, não deve ser tão complicado assim
É, se eu acredito, é minha verdade
E é simples assim",Trilhas (2022),"Aug. 26, 2022","Pop,Brasil,Em Português,MPB (Música Popular Brasileira)",Simples Assim ANAVITÓRIA
